Descriptif de l'échantillon;;"Erpouvette courbe 60°"
Géométrie;;"Rectangulaire"
Épaisseur;(mm);"4.00"
Largeur;(mm);"10.00"
Longueur;(mm);"45.00"

Tableau de résultats 1
;Numéro d'éprouvette;Vitesse d'essai;Contrainte Maximum ;Allongement max;Module de Young ;Contrainte  à Rupture ;Allongement à rupture
;;(mm/min);(MPa);(%);(MPa);(MPa);(%)
"1";"PETG-30-010824-1";"50.00";"32.68";"21.38";"271.15";"5.97";"24.75"
"2";"PETG-30-010824-2";"50.00";"21.23";"12.56";"275.91";"0.03";"32.05"
"3";"PETG-30-010824-3";"50.00";"28.12";"19.75";"269.44";"0.01";"35.49"
"4";"PETG-30-010824-4";"50.00";"32.99";"22.16";"284.15";"2.91";"26.08"
"5";"PETG-30-010824-5";"50.00";"21.82";"12.31";"286.76";"0.00";"30.68"
"6";"PETG-30-010824-6";"50.00";"34.91";"21.16";"279.78";"0.01";"40.53"
"7";"PETG-30-010824-7";"50.00";"21.74";"12.56";"280.48";"0.00";"29.23"
"Moyenne";"";"50.00";"27.64";"17.41";"278.24";"1.28";"31.26"

Tableau de résultats 2


1;Temps;Déplacement;Force;Contrainte de traction;Déformation de traction (Déplacement)
;(s);(mm);(kN);(MPa);(%)
"";"11.3000";"9.4041";"0.7217";"18.0416";"20.8981"
"";"11.3200";"9.4208";"0.7249";"18.1215";"20.9351"
"";"11.3400";"9.4375";"0.7280";"18.2010";"20.9722"
"";"11.3600";"9.4542";"0.7312";"18.2799";"21.0093"
"";"11.3800";"9.4707";"0.7342";"18.3550";"21.0460"
"";"11.4000";"9.4875";"0.7370";"18.4247";"21.0833"
"";"11.4200";"9.5043";"0.7396";"18.4890";"21.1206"
"";"11.4400";"9.5209";"0.7420";"18.5501";"21.1576"
"";"11.4600";"9.5375";"0.7442";"18.6045";"21.1944"
"";"11.4800";"9.5540";"0.7458";"18.6461";"21.2311"
"";"11.5000";"9.5708";"0.7470";"18.6749";"21.2684"
"";"11.5200";"9.5875";"0.7480";"18.7001";"21.3056"
"";"11.5400";"9.6042";"0.7490";"18.7242";"21.3426"
"";"11.5600";"9.6208";"0.7499";"18.7475";"21.3796"
"";"11.5800";"9.6375";"0.7507";"18.7685";"21.4166"
"";"11.6000";"9.6542";"0.7513";"18.7821";"21.4538"
"";"11.6200";"9.6711";"0.7517";"18.7923";"21.4914"
"";"11.6400";"9.6876";"0.7519";"18.7972";"21.5281"
"";"11.6600";"9.7042";"0.7517";"18.7933";"21.5649"
"";"11.6800";"9.7209";"0.7509";"18.7736";"21.6021"
"";"11.7000";"9.7376";"0.7493";"18.7327";"21.6392"
"";"11.7200";"9.7544";"0.7467";"18.6679";"21.6764"
"";"11.7400";"9.7709";"0.7434";"18.5859";"21.7130"
"";"11.7600";"9.7875";"0.7397";"18.4923";"21.7500"
"";"11.7800";"9.8042";"0.7356";"18.3912";"21.7872"
"";"11.8000";"9.8209";"0.7313";"18.2819";"21.8242"
"";"11.8200";"9.8377";"0.7266";"18.1643";"21.8617"
"";"11.8400";"9.8543";"0.7214";"18.0349";"21.8984"
"";"11.8600";"9.8709";"0.7154";"17.8861";"21.9353"
"";"11.8800";"9.8876";"0.7088";"17.7210";"21.9725"
"";"11.9000";"9.9042";"0.7018";"17.5438";"22.0094"
"";"11.9200";"9.9209";"0.6942";"17.3550";"22.0465"
"";"11.9400";"9.9375";"0.6860";"17.1491";"22.0834"
"";"11.9600";"9.9541";"0.6771";"16.9280";"22.1203"
"";"11.9800";"9.9709";"0.6679";"16.6974";"22.1575"
"";"12.0000";"9.9876";"0.6583";"16.4575";"22.1946"
"";"12.0200";"10.0043";"0.6482";"16.2060";"22.2317"
"";"12.0400";"10.0209";"0.6377";"15.9425";"22.2686"
"";"12.0600";"10.0375";"0.6268";"15.6706";"22.3055"
"";"12.0800";"10.0542";"0.6158";"15.3940";"22.3426"
"";"12.1000";"10.0709";"0.6047";"15.1167";"22.3798"
"";"12.1200";"10.0876";"0.5937";"14.8437";"22.4168"
"";"12.1400";"10.1043";"0.5828";"14.5695";"22.4540"
"";"12.1600";"10.1208";"0.5711";"14.2773";"22.4907"
"";"12.1800";"10.1376";"0.5593";"13.9830";"22.5279"
"";"12.2000";"10.1545";"0.5481";"13.7033";"22.5655"
"";"12.2200";"10.1711";"0.5377";"13.4413";"22.6024"
"";"12.2400";"10.1877";"0.5276";"13.1897";"22.6393"
"";"12.2600";"10.2043";"0.5180";"12.9504";"22.6762"
"";"12.2800";"10.2210";"0.5081";"12.7024";"22.7133"
"";"12.3000";"10.2378";"0.4973";"12.4336";"22.7506"
"";"12.3200";"10.2544";"0.4859";"12.1474";"22.7875"
"";"12.3400";"10.2710";"0.4742";"11.8545";"22.8244"
"";"12.3600";"10.2877";"0.4629";"11.5733";"22.8615"
"";"12.3800";"10.3044";"0.4523";"11.3066";"22.8986"
"";"12.4000";"10.3213";"0.4421";"11.0523";"22.9361"
"";"12.4200";"10.3378";"0.4323";"10.8079";"22.9729"
"";"12.4400";"10.3543";"0.4229";"10.5718";"23.0096"
"";"12.4600";"10.3710";"0.4138";"10.3451";"23.0467"
"";"12.4800";"10.3877";"0.4052";"10.1312";"23.0837"
"";"12.5000";"10.4044";"0.3970";"9.9261";"23.1209"
"";"12.5200";"10.4209";"0.3890";"9.7244";"23.1576"
"";"12.5400";"10.4375";"0.3806";"9.5160";"23.1943"
"";"12.5600";"10.4542";"0.3719";"9.2975";"23.2317"
"";"12.5800";"10.4710";"0.3632";"9.0803";"23.2688"
"";"12.6000";"10.4878";"0.3550";"8.8744";"23.3062"
"";"12.6200";"10.5043";"0.3472";"8.6796";"23.3429"
"";"12.6400";"10.5208";"0.3394";"8.4853";"23.3795"
"";"12.6600";"10.5376";"0.3317";"8.2923";"23.4168"
"";"12.6800";"10.5542";"0.3243";"8.1070";"23.4539"
"";"12.7000";"10.5709";"0.3172";"7.9297";"23.4908"
"";"12.7200";"10.5875";"0.3103";"7.7578";"23.5278"
"";"12.7400";"10.6041";"0.3037";"7.5928";"23.5646"
"";"12.7600";"10.6209";"0.2974";"7.4347";"23.6019"
"";"12.7800";"10.6376";"0.2912";"7.2804";"23.6392"
"";"12.8000";"10.6543";"0.2851";"7.1286";"23.6762"
"";"12.8200";"10.6709";"0.2790";"6.9753";"23.7131"
"";"12.8400";"10.6875";"0.2728";"6.8210";"23.7500"
"";"12.8600";"10.7043";"0.2667";"6.6681";"23.7872"
"";"12.8800";"10.7210";"0.2606";"6.5150";"23.8244"
"";"12.9000";"10.7376";"0.2545";"6.3619";"23.8613"
"";"12.9200";"10.7542";"0.2487";"6.2173";"23.8983"
"";"12.9400";"10.7709";"0.2432";"6.0802";"23.9353"
"";"12.9600";"10.7876";"0.2378";"5.9438";"23.9724"
"";"12.9800";"10.8045";"0.2321";"5.8023";"24.0100"
"";"13.0000";"10.8211";"0.2264";"5.6603";"24.0468"
"";"13.0200";"10.8377";"0.2209";"5.5235";"24.0838"
"";"13.0400";"10.8543";"0.2157";"5.3932";"24.1207"
"";"13.0600";"10.8709";"0.2104";"5.2599";"24.1577"
"";"13.0800";"10.8878";"0.2038";"5.0941";"24.1951"
"";"13.1000";"10.9044";"0.1967";"4.9167";"24.2320"
"";"13.1200";"10.9210";"0.1898";"4.7456";"24.2688"
"";"13.1400";"10.9376";"0.1830";"4.5755";"24.3058"
"";"13.1600";"10.9543";"0.1764";"4.4095";"24.3430"
"";"13.1800";"10.9712";"0.1703";"4.2579";"24.3805"
"";"13.2000";"10.9878";"0.1650";"4.1244";"24.4173"
"";"13.2200";"11.0043";"0.1602";"4.0046";"24.4539"
"";"13.2400";"11.0210";"0.1557";"3.8920";"24.4911"
"";"13.2600";"11.0376";"0.1514";"3.7838";"24.5280"
"";"13.2800";"11.0543";"0.1471";"3.6780";"24.5651"
"";"13.3000";"11.0709";"0.1419";"3.5483";"24.6020"
"";"13.3200";"11.0874";"0.1358";"3.3947";"24.6387"
"";"13.3400";"11.1042";"0.1290";"3.2260";"24.6761"
"";"13.3600";"11.1210";"0.1180";"2.9488";"24.7134"
"";"13.3800";"11.1378";"0.1012";"2.5292";"24.7506"
"";"13.4000";"11.1543";"0.0882";"2.2048";"24.7873"
"";"13.4200";"11.1708";"0.0827";"2.0666";"24.8241"
"";"13.4400";"11.1876";"0.0813";"2.0325";"24.8613"
"";"13.4600";"11.2043";"0.0812";"2.0292";"24.8985"
"";"13.4800";"11.2209";"0.0808";"2.0207";"24.9353"
"";"13.5000";"11.2375";"0.0796";"1.9893";"24.9722"
"";"13.5200";"11.2541";"0.0779";"1.9472";"25.0090"
"";"13.5400";"11.2708";"0.0761";"1.9037";"25.0463"
"";"13.5600";"11.2877";"0.0742";"1.8542";"25.0839"
"";"13.5800";"11.3042";"0.0701";"1.7523";"25.1205"
"";"13.6000";"11.3209";"0.0585";"1.4624";"25.1576"
"";"13.6200";"11.3376";"0.0470";"1.1757";"25.1946"
"";"13.6400";"11.3543";"0.0412";"1.0308";"25.2318"
"";"13.6600";"11.3710";"0.0392";"0.9802";"25.2690"
"";"13.6800";"11.3875";"0.0385";"0.9624";"25.3056"
"";"13.7000";"11.4042";"0.0380";"0.9510";"25.3426"
"";"13.7200";"11.4209";"0.0375";"0.9386";"25.3798"
"";"13.7400";"11.4376";"0.0370";"0.9253";"25.4168"
"";"13.7600";"11.4544";"0.0365";"0.9133";"25.4543"
"";"13.7800";"11.4710";"0.0360";"0.9001";"25.4911"
"";"13.8000";"11.4876";"0.0354";"0.8856";"25.5279"
"";"13.8200";"11.5043";"0.0347";"0.8681";"25.5652"
"";"13.8400";"11.5209";"0.0338";"0.8443";"25.6019"
"";"13.8600";"11.5376";"0.0324";"0.8096";"25.6392"
"";"13.8800";"11.5542";"0.0307";"0.7685";"25.6760"
"";"13.9000";"11.5708";"0.0291";"0.7276";"25.7130"
"";"13.9200";"11.5875";"0.0277";"0.6922";"25.7501"
"";"13.9400";"11.6042";"0.0266";"0.6649";"25.7872"
"";"13.9600";"11.6211";"0.0257";"0.6429";"25.8246"
"";"13.9800";"11.6377";"0.0249";"0.6235";"25.8615"
"";"14.0000";"11.6542";"0.0242";"0.6041";"25.8981"
"";"14.0200";"11.6709";"0.0228";"0.5703";"25.9353"
"";"14.0400";"11.6876";"0.0208";"0.5198";"25.9724"
"";"14.0600";"11.7043";"0.0188";"0.4706";"26.0095"
"";"14.0800";"11.7210";"0.0174";"0.4346";"26.0466"
"";"14.1000";"11.7374";"0.0164";"0.4104";"26.0832"
"";"14.1200";"11.7542";"0.0158";"0.3942";"26.1204"
"";"14.1400";"11.7710";"0.0151";"0.3786";"26.1578"
"";"14.1600";"11.7877";"0.0143";"0.3574";"26.1949"
"";"14.1800";"11.8043";"0.0135";"0.3386";"26.2317"
"";"14.2000";"11.8207";"0.0130";"0.3261";"26.2683"
"";"14.2200";"11.8375";"0.0127";"0.3179";"26.3056"
"";"14.2400";"11.8543";"0.0124";"0.3099";"26.3429"
"";"14.2600";"11.8709";"0.0121";"0.3030";"26.3797"
"";"14.2800";"11.8875";"0.0118";"0.2954";"26.4166"
"";"14.3000";"11.9040";"0.0116";"0.2890";"26.4534"
"";"14.3200";"11.9208";"0.0113";"0.2815";"26.4907"
"";"14.3400";"11.9378";"0.0110";"0.2739";"26.5283"
"";"14.3600";"11.9543";"0.0108";"0.2688";"26.5650"
"";"14.3800";"11.9708";"0.0106";"0.2645";"26.6017"
"";"14.4000";"11.9875";"0.0105";"0.2618";"26.6389"
"";"14.4200";"12.0042";"0.0103";"0.2583";"26.6760"
"";"14.4400";"12.0210";"0.0102";"0.2551";"26.7133"
"";"14.4600";"12.0375";"0.0100";"0.2510";"26.7499"
"";"14.4800";"12.0541";"0.0096";"0.2409";"26.7869"
"";"14.5000";"12.0709";"0.0089";"0.2232";"26.8242"
"";"14.5200";"12.0876";"0.0081";"0.2031";"26.8613"
"";"14.5400";"12.1044";"0.0072";"0.1795";"26.8987"
"";"14.5600";"12.1209";"0.0065";"0.1631";"26.9354"
"";"14.5800";"12.1375";"0.0061";"0.1518";"26.9722"
"";"14.6000";"12.1543";"0.0054";"0.1350";"27.0096"
"";"14.6200";"12.1709";"0.0040";"0.0990";"27.0465"
"";"14.6400";"12.1876";"0.0025";"0.0623";"27.0835"
"";"14.6600";"12.2041";"0.0018";"0.0456";"27.1203"
"";"14.6800";"12.2207";"0.0016";"0.0395";"27.1571"
"";"14.7000";"12.2375";"0.0015";"0.0372";"27.1945"
"";"14.7200";"12.2542";"0.0014";"0.0349";"27.2317"
"";"14.7400";"12.2710";"0.0014";"0.0343";"27.2688"
"";"14.7600";"12.2876";"0.0014";"0.0339";"27.3057"
"";"14.7800";"12.3041";"0.0013";"0.0326";"27.3425"
"";"14.8000";"12.3208";"0.0013";"0.0325";"27.3796"
"";"14.8200";"12.3375";"0.0012";"0.0310";"27.4167"
"";"14.8400";"12.3541";"0.0012";"0.0304";"27.4537"
"";"14.8600";"12.3709";"0.0012";"0.0306";"27.4908"
"";"14.8800";"12.3874";"0.0012";"0.0297";"27.5277"
"";"14.9000";"12.4041";"0.0012";"0.0290";"27.5647"
"";"14.9200";"12.4210";"0.0011";"0.0282";"27.6022"
"";"14.9400";"12.4376";"0.0011";"0.0281";"27.6391"
"";"14.9600";"12.4542";"0.0011";"0.0275";"27.6761"
"";"14.9800";"12.4708";"0.0011";"0.0264";"27.7129"
"";"15.0000";"12.4875";"0.0010";"0.0262";"27.7500"
"";"15.0200";"12.5043";"0.0010";"0.0251";"27.7874"
"";"15.0400";"12.5209";"0.0010";"0.0246";"27.8242"
"";"15.0600";"12.5375";"0.0010";"0.0247";"27.8611"
"";"15.0800";"12.5541";"0.0009";"0.0234";"27.8981"
"";"15.1000";"12.5708";"0.0009";"0.0226";"27.9350"
"";"15.1200";"12.5877";"0.0007";"0.0184";"27.9726"
"";"15.1400";"12.6042";"0.0005";"0.0134";"28.0093"
"";"15.1600";"12.6207";"0.0004";"0.0111";"28.0461"
"";"15.1800";"12.6375";"0.0004";"0.0105";"28.0832"
"";"15.2000";"12.6541";"0.0004";"0.0098";"28.1202"
"";"15.2200";"12.6709";"0.0004";"0.0092";"28.1575"
"";"15.2400";"12.6874";"0.0004";"0.0089";"28.1943"
"";"15.2600";"12.7040";"0.0003";"0.0087";"28.2310"
"";"15.2800";"12.7208";"0.0003";"0.0078";"28.2684"
"";"15.3000";"12.7375";"0.0003";"0.0077";"28.3056"
"";"15.3200";"12.7543";"0.0003";"0.0074";"28.3430"
"";"15.3400";"12.7708";"0.0003";"0.0072";"28.3797"
"";"15.3600";"12.7873";"0.0003";"0.0079";"28.4163"
"";"15.3800";"12.8041";"0.0003";"0.0081";"28.4536"
"";"15.4000";"12.8209";"0.0003";"0.0076";"28.4908"
"";"15.4200";"12.8375";"0.0003";"0.0070";"28.5277"
"";"15.4400";"12.8541";"0.0003";"0.0070";"28.5647"
"";"15.4600";"12.8707";"0.0003";"0.0071";"28.6015"
"";"15.4800";"12.8875";"0.0003";"0.0081";"28.6389"
"";"15.5000";"12.9043";"0.0003";"0.0075";"28.6762"
"";"15.5200";"12.9209";"0.0003";"0.0069";"28.7130"
"";"15.5400";"12.9375";"0.0003";"0.0067";"28.7500"
"";"15.5600";"12.9541";"0.0003";"0.0068";"28.7869"
"";"15.5800";"12.9709";"0.0003";"0.0067";"28.8242"
"";"15.6000";"12.9876";"0.0002";"0.0060";"28.8614"
"";"15.6200";"13.0042";"0.0002";"0.0051";"28.8982"
"";"15.6400";"13.0208";"0.0002";"0.0050";"28.9352"
"";"15.6600";"13.0375";"0.0002";"0.0048";"28.9722"
"";"15.6800";"13.0542";"0.0002";"0.0046";"29.0094"
"";"15.7000";"13.0711";"0.0002";"0.0050";"29.0468"
"";"15.7200";"13.0876";"0.0002";"0.0046";"29.0835"
"";"15.7400";"13.1042";"0.0002";"0.0044";"29.1204"
"";"15.7600";"13.1209";"0.0002";"0.0048";"29.1576"
"";"15.7800";"13.1375";"0.0002";"0.0040";"29.1944"
"";"15.8000";"13.1543";"0.0002";"0.0040";"29.2317"
"";"15.8200";"13.1709";"0.0002";"0.0048";"29.2686"
"";"15.8400";"13.1875";"0.0002";"0.0052";"29.3054"
"";"15.8600";"13.2041";"0.0002";"0.0039";"29.3425"
"";"15.8800";"13.2208";"0.0002";"0.0045";"29.3795"
"";"15.9000";"13.2376";"0.0002";"0.0043";"29.4170"
"";"15.9200";"13.2542";"0.0002";"0.0041";"29.4538"
"";"15.9400";"13.2707";"0.0001";"0.0035";"29.4906"
"";"15.9600";"13.2875";"0.0001";"0.0035";"29.5277"
"";"15.9800";"13.3041";"0.0001";"0.0034";"29.5648"
"";"16.0000";"13.3209";"0.0001";"0.0034";"29.6019"
"";"16.0200";"13.3375";"0.0001";"0.0032";"29.6389"
"";"16.0400";"13.3540";"0.0001";"0.0027";"29.6756"
"";"16.0600";"13.3708";"0.0001";"0.0034";"29.7128"
"";"16.0800";"13.3875";"0.0001";"0.0036";"29.7501"
"";"16.1000";"13.4043";"0.0001";"0.0031";"29.7874"
"";"16.1200";"13.4209";"0.0001";"0.0030";"29.8243"
"";"16.1400";"13.4374";"0.0001";"0.0037";"29.8610"
"";"16.1600";"13.4542";"0.0002";"0.0039";"29.8982"
"";"16.1800";"13.4710";"0.0001";"0.0032";"29.9355"
"";"16.2000";"13.4876";"0.0001";"0.0035";"29.9724"
"";"16.2200";"13.5042";"0.0001";"0.0032";"30.0094"
"";"16.2400";"13.5208";"0.0001";"0.0036";"30.0463"
"";"16.2600";"13.5376";"0.0002";"0.0042";"30.0836"
"";"16.2800";"13.5545";"0.0002";"0.0044";"30.1211"
"";"16.3000";"13.5710";"0.0001";"0.0032";"30.1577"
"";"16.3200";"13.5876";"0.0001";"0.0029";"30.1946"
"";"16.3400";"13.6042";"0.0001";"0.0032";"30.2317"
"";"16.3600";"13.6209";"0.0001";"0.0031";"30.2688"
"";"16.3800";"13.6377";"0.0001";"0.0031";"30.3061"
"";"16.4000";"13.6542";"0.0002";"0.0040";"30.3427"
"";"16.4200";"13.6708";"0.0001";"0.0031";"30.3796"
"";"16.4400";"13.6876";"0.0001";"0.0037";"30.4168"
"";"16.4600";"13.7042";"0.0001";"0.0037";"30.4539"
"";"16.4800";"13.7211";"0.0001";"0.0034";"30.4913"
"";"16.5000";"13.7376";"0.0001";"0.0034";"30.5280"
"";"16.5200";"13.7542";"0.0001";"0.0027";"30.5648"
"";"16.5400";"13.7709";"0.0001";"0.0030";"30.6020"
"";"16.5600";"13.7875";"0.0001";"0.0031";"30.6389"
"";"16.5800";"13.8042";"0.0002";"0.0038";"30.6760"
"";"16.6000";"13.8208";"0.0001";"0.0036";"30.7129"
"";"16.6200";"13.8374";"0.0001";"0.0036";"30.7497"
"";"16.6400";"13.8541";"0.0001";"0.0035";"30.7869"
"";"16.6600";"13.8709";"0.0001";"0.0029";"30.8242"
"";"16.6630";"13.8734";"0.0001";"0.0029";"30.8299"
6;Temps;Déplacement;Force;Contrainte de traction;Déformation de traction (Déplacement)
;(s);(mm);(kN);(MPa);(%)
"";"0.0000";"0.0000";"0.0001";"0.0022";"0.0000"
"";"0.0200";"0.0049";"0.0002";"0.0042";"0.0109"
"";"0.0400";"0.0218";"0.0003";"0.0066";"0.0484"
"";"0.0600";"0.0391";"0.0001";"0.0037";"0.0869"
"";"0.0800";"0.0557";"0.0000";"0.0008";"0.1238"
"";"0.1000";"0.0722";"0.0003";"0.0083";"0.1605"
"";"0.1200";"0.0885";"0.0014";"0.0341";"0.1968"
"";"0.1400";"0.1052";"0.0029";"0.0737";"0.2337"
"";"0.1600";"0.1218";"0.0047";"0.1169";"0.2707"
"";"0.1800";"0.1384";"0.0063";"0.1581";"0.3077"
"";"0.2000";"0.1550";"0.0080";"0.2003";"0.3444"
"";"0.2200";"0.1714";"0.0098";"0.2446";"0.3809"
"";"0.2400";"0.1881";"0.0117";"0.2924";"0.4180"
"";"0.2600";"0.2047";"0.0138";"0.3449";"0.4550"
"";"0.2800";"0.2213";"0.0159";"0.3985";"0.4917"
"";"0.3000";"0.2378";"0.0180";"0.4497";"0.5285"
"";"0.3200";"0.2544";"0.0200";"0.4999";"0.5654"
"";"0.3400";"0.2711";"0.0221";"0.5520";"0.6025"
"";"0.3600";"0.2880";"0.0244";"0.6090";"0.6400"
"";"0.3800";"0.3046";"0.0269";"0.6720";"0.6768"
"";"0.4000";"0.3211";"0.0295";"0.7385";"0.7137"
"";"0.4200";"0.3377";"0.0323";"0.8064";"0.7505"
"";"0.4400";"0.3544";"0.0349";"0.8733";"0.7875"
"";"0.4600";"0.3711";"0.0377";"0.9414";"0.8247"
"";"0.4800";"0.3876";"0.0404";"1.0097";"0.8614"
"";"0.5000";"0.4043";"0.0431";"1.0786";"0.8984"
"";"0.5200";"0.4209";"0.0459";"1.1481";"0.9353"
"";"0.5400";"0.4376";"0.0485";"1.2132";"0.9724"
"";"0.5600";"0.4544";"0.0509";"1.2733";"1.0098"
"";"0.5800";"0.4709";"0.0535";"1.3374";"1.0465"
"";"0.6000";"0.4875";"0.0564";"1.4102";"1.0833"
"";"0.6200";"0.5042";"0.0594";"1.4850";"1.1205"
"";"0.6400";"0.5209";"0.0624";"1.5604";"1.1575"
"";"0.6600";"0.5377";"0.0654";"1.6355";"1.1948"
"";"0.6800";"0.5542";"0.0684";"1.7102";"1.2316"
"";"0.7000";"0.5708";"0.0714";"1.7859";"1.2684"
"";"0.7200";"0.5875";"0.0745";"1.8621";"1.3056"
"";"0.7400";"0.6043";"0.0776";"1.9402";"1.3428"
"";"0.7600";"0.6211";"0.0807";"2.0186";"1.3802"
"";"0.7800";"0.6376";"0.0839";"2.0972";"1.4170"
"";"0.8000";"0.6542";"0.0870";"2.1760";"1.4537"
"";"0.8200";"0.6709";"0.0903";"2.2566";"1.4910"
"";"0.8400";"0.6876";"0.0935";"2.3364";"1.5281"
"";"0.8600";"0.7043";"0.0967";"2.4172";"1.5651"
"";"0.8800";"0.7210";"0.0999";"2.4984";"1.6022"
"";"0.9000";"0.7375";"0.1032";"2.5809";"1.6389"
"";"0.9200";"0.7543";"0.1065";"2.6623";"1.6761"
"";"0.9400";"0.7711";"0.1098";"2.7453";"1.7135"
"";"0.9600";"0.7877";"0.1132";"2.8291";"1.7505"
"";"0.9800";"0.8043";"0.1165";"2.9137";"1.7874"
"";"1.0000";"0.8209";"0.1200";"3.0004";"1.8242"
"";"1.0200";"0.8376";"0.1236";"3.0890";"1.8614"
"";"1.0400";"0.8543";"0.1272";"3.1788";"1.8985"
"";"1.0600";"0.8709";"0.1308";"3.2693";"1.9354"
"";"1.0800";"0.8875";"0.1344";"3.3590";"1.9723"
"";"1.1000";"0.9042";"0.1380";"3.4491";"2.0093"
"";"1.1200";"0.9209";"0.1416";"3.5401";"2.0465"
"";"1.1400";"0.9377";"0.1453";"3.6324";"2.0839"
"";"1.1600";"0.9542";"0.1490";"3.7245";"2.1205"
"";"1.1800";"0.9708";"0.1526";"3.8156";"2.1573"
"";"1.2000";"0.9875";"0.1563";"3.9079";"2.1945"
"";"1.2200";"1.0041";"0.1600";"4.0003";"2.2314"
"";"1.2400";"1.0209";"0.1638";"4.0944";"2.2686"
"";"1.2600";"1.0374";"0.1676";"4.1892";"2.3053"
"";"1.2800";"1.0540";"0.1713";"4.2823";"2.3423"
"";"1.3000";"1.0708";"0.1751";"4.3765";"2.3796"
"";"1.3200";"1.0875";"0.1788";"4.4712";"2.4167"
"";"1.3400";"1.1044";"0.1826";"4.5660";"2.4542"
"";"1.3600";"1.1209";"0.1864";"4.6611";"2.4909"
"";"1.3800";"1.1375";"0.1903";"4.7577";"2.5277"
"";"1.4000";"1.1542";"0.1942";"4.8542";"2.5649"
"";"1.4200";"1.1708";"0.1980";"4.9511";"2.6019"
"";"1.4400";"1.1875";"0.2020";"5.0490";"2.6390"
"";"1.4600";"1.2042";"0.2059";"5.1468";"2.6760"
"";"1.4800";"1.2208";"0.2097";"5.2431";"2.7128"
"";"1.5000";"1.2376";"0.2136";"5.3402";"2.7501"
"";"1.5200";"1.2543";"0.2175";"5.4381";"2.7873"
"";"1.5400";"1.2710";"0.2215";"5.5380";"2.8244"
"";"1.5600";"1.2876";"0.2255";"5.6371";"2.8614"
"";"1.5800";"1.3042";"0.2295";"5.7370";"2.8981"
"";"1.6000";"1.3209";"0.2335";"5.8374";"2.9354"
"";"1.6200";"1.3376";"0.2375";"5.9383";"2.9725"
"";"1.6400";"1.3542";"0.2415";"6.0383";"3.0094"
"";"1.6600";"1.3709";"0.2455";"6.1387";"3.0465"
"";"1.6800";"1.3874";"0.2495";"6.2374";"3.0832"
"";"1.7000";"1.4041";"0.2535";"6.3377";"3.1203"
"";"1.7200";"1.4210";"0.2576";"6.4405";"3.1579"
"";"1.7400";"1.4376";"0.2619";"6.5467";"3.1947"
"";"1.7600";"1.4542";"0.2660";"6.6508";"3.2316"
"";"1.7800";"1.4708";"0.2701";"6.7533";"3.2685"
"";"1.8000";"1.4875";"0.2742";"6.8553";"3.3055"
"";"1.8200";"1.5043";"0.2783";"6.9581";"3.3428"
"";"1.8400";"1.5208";"0.2824";"7.0610";"3.3795"
"";"1.8600";"1.5374";"0.2866";"7.1651";"3.4164"
"";"1.8800";"1.5541";"0.2908";"7.2692";"3.4534"
"";"1.9000";"1.5708";"0.2950";"7.3738";"3.4907"
"";"1.9200";"1.5876";"0.2991";"7.4782";"3.5281"
"";"1.9400";"1.6041";"0.3033";"7.5819";"3.5647"
"";"1.9600";"1.6205";"0.3074";"7.6853";"3.6012"
"";"1.9800";"1.6374";"0.3115";"7.7877";"3.6386"
"";"2.0000";"1.6541";"0.3156";"7.8912";"3.6758"
"";"2.0200";"1.6708";"0.3198";"7.9962";"3.7130"
"";"2.0400";"1.6874";"0.3241";"8.1013";"3.7498"
"";"2.0600";"1.7039";"0.3282";"8.2051";"3.7865"
"";"2.0800";"1.7208";"0.3323";"8.3087";"3.8239"
"";"2.1000";"1.7375";"0.3365";"8.4129";"3.8611"
"";"2.1200";"1.7543";"0.3407";"8.5180";"3.8983"
"";"2.1400";"1.7708";"0.3449";"8.6222";"3.9352"
"";"2.1600";"1.7874";"0.3490";"8.7258";"3.9719"
"";"2.1800";"1.8042";"0.3532";"8.8296";"4.0094"
"";"2.2000";"1.8210";"0.3574";"8.9343";"4.0466"
"";"2.2200";"1.8376";"0.3616";"9.0388";"4.0835"
"";"2.2400";"1.8542";"0.3657";"9.1432";"4.1204"
"";"2.2600";"1.8708";"0.3699";"9.2470";"4.1573"
"";"2.2800";"1.8875";"0.3740";"9.3507";"4.1945"
"";"2.3000";"1.9044";"0.3782";"9.4558";"4.2319"
"";"2.3200";"1.9210";"0.3825";"9.5621";"4.2688"
"";"2.3400";"1.9376";"0.3867";"9.6665";"4.3057"
"";"2.3600";"1.9542";"0.3908";"9.7695";"4.3426"
"";"2.3800";"1.9708";"0.3949";"9.8728";"4.3797"
"";"2.4000";"1.9876";"0.3991";"9.9780";"4.4169"
"";"2.4200";"2.0041";"0.4033";"10.0826";"4.4537"
"";"2.4400";"2.0209";"0.4074";"10.1856";"4.4908"
"";"2.4600";"2.0375";"0.4116";"10.2893";"4.5277"
"";"2.4800";"2.0541";"0.4157";"10.3932";"4.5647"
"";"2.5000";"2.0710";"0.4199";"10.4967";"4.6021"
"";"2.5200";"2.0875";"0.4240";"10.6001";"4.6389"
"";"2.5400";"2.1041";"0.4281";"10.7031";"4.6758"
"";"2.5600";"2.1208";"0.4322";"10.8048";"4.7129"
"";"2.5800";"2.1374";"0.4363";"10.9074";"4.7498"
"";"2.6000";"2.1542";"0.4404";"11.0094";"4.7870"
"";"2.6200";"2.1707";"0.4445";"11.1119";"4.8238"
"";"2.6400";"2.1873";"0.4485";"11.2135";"4.8607"
